XID,Project Name,Configuration,List Item,Price
418790,Ravi Building No 18 The Gateway,2 BHK Apartment,692 SQ.FT,Price on Request
418790,Ravi Building No 18 The Gateway,2 BHK Apartment,711 SQ.FT,Price on Request
418790,Ravi Building No 18 The Gateway,2 BHK Apartment,748 SQ.FT,Price on Request
418790,Ravi Building No 18 The Gateway,3 BHK Apartment,905 SQ.FT,Price on Request
418790,Ravi Building No 18 The Gateway,3 BHK Apartment,938 SQ.FT,Price on Request
418790,Ravi Building No 18 The Gateway,3 BHK Apartment,963 SQ.FT,Price on Request
427454,SJRS Infracity,"2 BHK Apartment
44.37 L - 56.2 L",986 SQ.FT,₹ 44.37 L
427454,SJRS Infracity,"2 BHK Apartment
44.37 L - 56.2 L",1055 SQ.FT,₹ 47.48 L
427454,SJRS Infracity,"2 BHK Apartment
44.37 L - 56.2 L",1087 SQ.FT,₹ 48.92 L
427454,SJRS Infracity,"2 BHK Apartment
44.37 L - 56.2 L",1133 SQ.FT,₹ 50.99 L
427454,SJRS Infracity,"2 BHK Apartment
44.37 L - 56.2 L",1168 SQ.FT,₹ 52.56 L
427454,SJRS Infracity,"2 BHK Apartment
44.37 L - 56.2 L",1249 SQ.FT,₹ 56.21 L
427454,SJRS Infracity,"3 BHK Apartment
63.13 L - 63.31 L",1403 SQ.FT,₹ 63.14 L
427454,SJRS Infracity,"3 BHK Apartment
63.13 L - 63.31 L",1407 SQ.FT,₹ 63.32 L
427484,Parth Kiona,"2 BHK Apartment
73.75 L - 74.99 L",754.23 SQ.FT,₹ 73.75 L
427484,Parth Kiona,"2 BHK Apartment
73.75 L - 74.99 L",762.08 SQ.FT,₹ 74.52 L
427484,Parth Kiona,"2 BHK Apartment
73.75 L - 74.99 L",766.93 SQ.FT,₹ 74.99 L
433742,Godrej Lakeside Orchard,"Studio Apartment
1.24 Cr - 1.24 Cr",463.78 SQ.FT,₹ 1.24 Cr
433742,Godrej Lakeside Orchard,"Studio Apartment
1.24 Cr - 1.24 Cr",323.09 SQ.FT,₹ 1.24 Cr
433742,Godrej Lakeside Orchard,"Studio Apartment
1.24 Cr - 1.24 Cr",473.01 SQ.FT,₹ 1.24 Cr
433742,Godrej Lakeside Orchard,"2 BHK Apartment
1.09 Cr - 1.29 Cr",1103.18 SQ.FT,₹ 1.09 Cr
433742,Godrej Lakeside Orchard,"2 BHK Apartment
1.09 Cr - 1.29 Cr",1234.48 SQ.FT,₹ 1.2 Cr
433742,Godrej Lakeside Orchard,"2 BHK Apartment
1.09 Cr - 1.29 Cr",1224.32 SQ.FT,₹ 1.23 Cr
433742,Godrej Lakeside Orchard,"2 BHK Apartment
1.09 Cr - 1.29 Cr",1215.39 SQ.FT,₹ 1.24 Cr
433742,Godrej Lakeside Orchard,"2 BHK Apartment
1.09 Cr - 1.29 Cr",1274.54 SQ.FT,₹ 1.29 Cr
433742,Godrej Lakeside Orchard,"3 BHK Apartment
93.01 L - 2.18 Cr",1345.5 SQ.FT,₹ 93.01 L
433742,Godrej Lakeside Orchard,"3 BHK Apartment
93.01 L - 2.18 Cr",1430.36 SQ.FT,₹ 98.88 L
433742,Godrej Lakeside Orchard,"3 BHK Apartment
93.01 L - 2.18 Cr",1579.89 SQ.FT,₹ 1.09 Cr
433742,Godrej Lakeside Orchard,"3 BHK Apartment
93.01 L - 2.18 Cr",1508.93 SQ.FT,₹ 1.13 Cr
433742,Godrej Lakeside Orchard,"3 BHK Apartment
93.01 L - 2.18 Cr",1753.52 SQ.FT,₹ 1.21 Cr
433742,Godrej Lakeside Orchard,"3 BHK Apartment
93.01 L - 2.18 Cr",1759 SQ.FT,₹ 1.22 Cr
433742,Godrej Lakeside Orchard,"3 BHK Apartment
93.01 L - 2.18 Cr",1759.52 SQ.FT,₹ 1.22 Cr
433742,Godrej Lakeside Orchard,"3 BHK Apartment
93.01 L - 2.18 Cr",1286.51 SQ.FT,₹ 1.22 Cr
433742,Godrej Lakeside Orchard,"3 BHK Apartment
93.01 L - 2.18 Cr",1289.74 SQ.FT,₹ 1.22 Cr
433742,Godrej Lakeside Orchard,"3 BHK Apartment
93.01 L - 2.18 Cr",1578.5 SQ.FT,₹ 1.26 Cr
433742,Godrej Lakeside Orchard,"3 BHK Apartment
93.01 L - 2.18 Cr",1934.07 SQ.FT,₹ 1.5 Cr
433742,Godrej Lakeside Orchard,"3 BHK Apartment
93.01 L - 2.18 Cr",1881.43 SQ.FT,₹ 1.5 Cr
433742,Godrej Lakeside Orchard,"3 BHK Apartment
93.01 L - 2.18 Cr",1586.97 SQ.FT,₹ 1.85 Cr
433742,Godrej Lakeside Orchard,"3 BHK Apartment
93.01 L - 2.18 Cr",1997.8 SQ.FT,₹ 1.98 Cr
433742,Godrej Lakeside Orchard,"3 BHK Apartment
93.01 L - 2.18 Cr",1877.12 SQ.FT,₹ 2.18 Cr
433742,Godrej Lakeside Orchard,"3.5 BHK Apartment
1.44 Cr - 2.13 Cr",2163.73 SQ.FT,₹ 1.44 Cr
433742,Godrej Lakeside Orchard,"3.5 BHK Apartment
1.44 Cr - 2.13 Cr",2217.11 SQ.FT,₹ 1.47 Cr
433742,Godrej Lakeside Orchard,"3.5 BHK Apartment
1.44 Cr - 2.13 Cr",2185.89 SQ.FT,₹ 1.5 Cr
433742,Godrej Lakeside Orchard,"3.5 BHK Apartment
1.44 Cr - 2.13 Cr",2214.52 SQ.FT,₹ 1.5 Cr
433742,Godrej Lakeside Orchard,"3.5 BHK Apartment
1.44 Cr - 2.13 Cr",2244.38 SQ.FT,₹ 1.51 Cr
433742,Godrej Lakeside Orchard,"3.5 BHK Apartment
1.44 Cr - 2.13 Cr",2257.01 SQ.FT,₹ 2.13 Cr
433742,Godrej Lakeside Orchard,"4 BHK Apartment
3.1 Cr - 3.1 Cr",2661.98 SQ.FT,₹ 3.1 Cr
433742,Godrej Lakeside Orchard,"4 BHK Apartment
3.1 Cr - 3.1 Cr",2670 SQ.FT,₹ 3.1 Cr
433742,Godrej Lakeside Orchard,"4.5 BHK Apartment
2.72 Cr",2338.89 SQ.FT,₹ 2.72 Cr
12900,Fusion Homes,"2 BHK Apartment
72.69 L - 84.73 L",888 SQ.FT,"₹ 72.69 L
i"
12900,Fusion Homes,"2 BHK Apartment
72.69 L - 84.73 L",925 SQ.FT,"₹ 75.72 L
i"
12900,Fusion Homes,"2 BHK Apartment
72.69 L - 84.73 L",1010 SQ.FT,"₹ 82.68 L
i"
12900,Fusion Homes,"2 BHK Apartment
72.69 L - 84.73 L",1035 SQ.FT,"₹ 84.73 L
i"
12900,Fusion Homes,"2.5 BHK Apartment
92.5 L - 1.01 Cr",1130 SQ.FT,"₹ 92.5 L
i"
12900,Fusion Homes,"2.5 BHK Apartment
92.5 L - 1.01 Cr",1155 SQ.FT,"₹ 94.55 L
i"
12900,Fusion Homes,"2.5 BHK Apartment
92.5 L - 1.01 Cr",1230 SQ.FT,"₹ 1.01 Cr
i"
12900,Fusion Homes,"3 BHK Apartment
1.17 Cr - 1.62 Cr",1430 SQ.FT,"₹ 1.17 Cr
i"
12900,Fusion Homes,"3 BHK Apartment
1.17 Cr - 1.62 Cr",1600 SQ.FT,"₹ 1.31 Cr
i"
12900,Fusion Homes,"3 BHK Apartment
1.17 Cr - 1.62 Cr",1635 SQ.FT,"₹ 1.34 Cr
i"
12900,Fusion Homes,"3 BHK Apartment
1.17 Cr - 1.62 Cr",1810 SQ.FT,"₹ 1.48 Cr
i"
12900,Fusion Homes,"3 BHK Apartment
1.17 Cr - 1.62 Cr",1935 SQ.FT,"₹ 1.58 Cr
i"
12900,Fusion Homes,"3 BHK Apartment
1.17 Cr - 1.62 Cr",1980 SQ.FT,"₹ 1.62 Cr
i"
12900,Fusion Homes,"4 BHK Apartment
1.63 Cr - 1.77 Cr",1995 SQ.FT,"₹ 1.63 Cr
i"
12900,Fusion Homes,"4 BHK Apartment
1.63 Cr - 1.77 Cr",2115 SQ.FT,"₹ 1.73 Cr
i"
12900,Fusion Homes,"4 BHK Apartment
1.63 Cr - 1.77 Cr",2160 SQ.FT,"₹ 1.77 Cr
i"
377935,Kalasagar Skies,"2 BHK Apartment
55.5 L",150 SQ.YD,₹ 55.5 L
400534,Amolik Aster Woods,"Plot
1.14 Cr - 2.16 Cr",94.89 SQ.YD,₹ 1.14 Cr
400534,Amolik Aster Woods,"Plot
1.14 Cr - 2.16 Cr",100 SQ.YD,₹ 1.2 Cr
400534,Amolik Aster Woods,"Plot
1.14 Cr - 2.16 Cr",106 SQ.YD,₹ 1.27 Cr
400534,Amolik Aster Woods,"Plot
1.14 Cr - 2.16 Cr",106.11 SQ.YD,₹ 1.27 Cr
400534,Amolik Aster Woods,"Plot
1.14 Cr - 2.16 Cr",125 SQ.YD,₹ 1.5 Cr
400534,Amolik Aster Woods,"Plot
1.14 Cr - 2.16 Cr",155 SQ.YD,₹ 1.86 Cr
400534,Amolik Aster Woods,"Plot
1.14 Cr - 2.16 Cr",179.33 SQ.YD,₹ 2.15 Cr
400534,Amolik Aster Woods,"Plot
1.14 Cr - 2.16 Cr",180 SQ.YD,₹ 2.16 Cr
409138,GeeCee Emerald,"2 BHK Apartment
1.46 Cr - 1.59 Cr",682 SQ.FT,₹ 1.46 Cr
409138,GeeCee Emerald,"2 BHK Apartment
1.46 Cr - 1.59 Cr",741 SQ.FT,₹ 1.59 Cr
409138,GeeCee Emerald,"3 BHK Apartment
2.13 Cr - 2.18 Cr",996 SQ.FT,₹ 2.13 Cr
409138,GeeCee Emerald,"3 BHK Apartment
2.13 Cr - 2.18 Cr",1019.67 SQ.FT,₹ 2.18 Cr
409138,GeeCee Emerald,"4 BHK Apartment
3.62 Cr",1687.56 SQ.FT,₹ 3.62 Cr
412508,Swati Premier,3 BHK Apartment,1182 SQ.FT,Price on Request
412508,Swati Premier,3 BHK Apartment,1181.55 SQ.FT,₹ 1.04 Cr
412508,Swati Premier,3 BHK Apartment,1190 SQ.FT,Price on Request
412508,Swati Premier,3 BHK Apartment,1658.4 SQ.FT,₹ 1.46 Cr
427295,MP Kumudham Enclave,"2 BHK Apartment
37.51 L - 48.55 L",670 SQ.FT,₹ 37.51 L
427295,MP Kumudham Enclave,"2 BHK Apartment
37.51 L - 48.55 L",766 SQ.FT,₹ 42.89 L
427295,MP Kumudham Enclave,"2 BHK Apartment
37.51 L - 48.55 L",823 SQ.FT,₹ 48.55 L
437982,Apex Nova 10 Elegance Phase 1,"3 BHK Apartment
1.77 Cr - 1.97 Cr",975.86 SQ.FT,₹ 1.77 Cr
437982,Apex Nova 10 Elegance Phase 1,"3 BHK Apartment
1.77 Cr - 1.97 Cr",1094.9 SQ.FT,₹ 1.97 Cr
437982,Apex Nova 10 Elegance Phase 1,"4 BHK Apartment
3.52 Cr",1791.55 SQ.FT,₹ 3.52 Cr
206111,Windsor Troika,"2 BHK Apartment
1.42 Cr",1417 SQ.FT,"₹ 1.42 Cr
i"
206111,Windsor Troika,"2.5 BHK Apartment
1.5 Cr",1503 SQ.FT,"₹ 1.5 Cr
i"
206111,Windsor Troika,"3 BHK Apartment
1.75 Cr - 1.81 Cr",1745 SQ.FT,"₹ 1.75 Cr
i"
206111,Windsor Troika,"3 BHK Apartment
1.75 Cr - 1.81 Cr",1814 SQ.FT,"₹ 1.81 Cr
i"
293775,SB Skanda Lake Front,"2 BHK Apartment
1.26 Cr",1290 SQ.FT,₹ 1.26 Cr
293775,SB Skanda Lake Front,"2.5 BHK Apartment
1.43 Cr - 1.54 Cr",1460 SQ.FT,₹ 1.43 Cr
293775,SB Skanda Lake Front,"2.5 BHK Apartment
1.43 Cr - 1.54 Cr",1470 SQ.FT,₹ 1.44 Cr
293775,SB Skanda Lake Front,"2.5 BHK Apartment
1.43 Cr - 1.54 Cr",1570 SQ.FT,₹ 1.54 Cr
293775,SB Skanda Lake Front,3 BHK Apartment,1580 SQ.FT,₹ 1.55 Cr
293775,SB Skanda Lake Front,3 BHK Apartment,1640 SQ.FT,₹ 1.61 Cr
293775,SB Skanda Lake Front,3 BHK Apartment,1685 SQ.FT,₹ 1.65 Cr
293775,SB Skanda Lake Front,3 BHK Apartment,1740 SQ.FT,Price on Request
293775,SB Skanda Lake Front,3 BHK Apartment,1750 SQ.FT,Price on Request
293775,SB Skanda Lake Front,3 BHK Apartment,1770 SQ.FT,₹ 1.73 Cr
293775,SB Skanda Lake Front,3 BHK Apartment,1780 SQ.FT,₹ 1.74 Cr
293775,SB Skanda Lake Front,3 BHK Apartment,1785 SQ.FT,₹ 1.75 Cr
293775,SB Skanda Lake Front,3 BHK Apartment,1815 SQ.FT,₹ 1.78 Cr
293775,SB Skanda Lake Front,3 BHK Apartment,1885 SQ.FT,₹ 1.85 Cr
306817,Concorde Hill Crest,"Plot
21 L - 70 L",1200 SQ.FT,₹ 21.0 L
306817,Concorde Hill Crest,"Plot
21 L - 70 L",1500 SQ.FT,₹ 26.25 L
306817,Concorde Hill Crest,"Plot
21 L - 70 L",2400 SQ.FT,₹ 42.0 L
306817,Concorde Hill Crest,"Plot
21 L - 70 L",4000 SQ.FT,₹ 70.0 L
306817_phase_1,Concorde Hill Crest Phase 1,"Plot
21 L - 70 L",1200 SQ.FT,₹ 21.0 L
306817_phase_1,Concorde Hill Crest Phase 1,"Plot
21 L - 70 L",1500 SQ.FT,₹ 26.25 L
306817_phase_1,Concorde Hill Crest Phase 1,"Plot
21 L - 70 L",2400 SQ.FT,₹ 42.0 L
306817_phase_1,Concorde Hill Crest Phase 1,"Plot
21 L - 70 L",4000 SQ.FT,₹ 70.0 L
332999,Mega Sarovar,"2 BHK Apartment
54.71 L - 91.31 L",1063 SQ.FT,₹ 54.71 L
332999,Mega Sarovar,"2 BHK Apartment
54.71 L - 91.31 L",1124 SQ.FT,₹ 57.85 L
332999,Mega Sarovar,"2 BHK Apartment
54.71 L - 91.31 L",1145 SQ.FT,₹ 58.93 L
332999,Mega Sarovar,"2 BHK Apartment
54.71 L - 91.31 L",1196 SQ.FT,₹ 61.56 L
332999,Mega Sarovar,"2 BHK Apartment
54.71 L - 91.31 L",1206 SQ.FT,₹ 62.07 L
332999,Mega Sarovar,"2 BHK Apartment
54.71 L - 91.31 L",1292 SQ.FT,₹ 66.5 L
332999,Mega Sarovar,"2 BHK Apartment
54.71 L - 91.31 L",1774 SQ.FT,₹ 91.31 L
332999,Mega Sarovar,"3 BHK Apartment
66.76 L - 1.05 Cr",1297 SQ.FT,₹ 66.76 L
332999,Mega Sarovar,"3 BHK Apartment
66.76 L - 1.05 Cr",1343 SQ.FT,₹ 69.12 L
332999,Mega Sarovar,"3 BHK Apartment
66.76 L - 1.05 Cr",1364 SQ.FT,₹ 70.21 L
332999,Mega Sarovar,"3 BHK Apartment
66.76 L - 1.05 Cr",1422 SQ.FT,₹ 73.19 L
332999,Mega Sarovar,"3 BHK Apartment
66.76 L - 1.05 Cr",1516 SQ.FT,₹ 78.03 L
332999,Mega Sarovar,"3 BHK Apartment
66.76 L - 1.05 Cr",1763 SQ.FT,₹ 90.74 L
332999,Mega Sarovar,"3 BHK Apartment
66.76 L - 1.05 Cr",1803 SQ.FT,₹ 92.8 L
332999,Mega Sarovar,"3 BHK Apartment
66.76 L - 1.05 Cr",1980 SQ.FT,₹ 1.02 Cr
332999,Mega Sarovar,"3 BHK Apartment
66.76 L - 1.05 Cr",2038 SQ.FT,₹ 1.05 Cr
333823,Tulip Infinity World,"1 BHK Apartment
48.63 L",564.46 SQ.FT,₹ 48.63 L
333823,Tulip Infinity World,"2 BHK Apartment
45.4 L - 69.61 L",524.09 SQ.FT,₹ 60.01 L
333823,Tulip Infinity World,"2 BHK Apartment
45.4 L - 69.61 L",527 SQ.FT,₹ 45.4 L
333823,Tulip Infinity World,"2 BHK Apartment
45.4 L - 69.61 L",563 SQ.FT,₹ 48.5 L
333823,Tulip Infinity World,"2 BHK Apartment
45.4 L - 69.61 L",571 SQ.FT,₹ 49.19 L
333823,Tulip Infinity World,"2 BHK Apartment
45.4 L - 69.61 L",591.15 SQ.FT,₹ 50.93 L
333823,Tulip Infinity World,"2 BHK Apartment
45.4 L - 69.61 L",594.92 SQ.FT,₹ 51.25 L
333823,Tulip Infinity World,"2 BHK Apartment
45.4 L - 69.61 L",613 SQ.FT,₹ 52.81 L
333823,Tulip Infinity World,"2 BHK Apartment
45.4 L - 69.61 L",616 SQ.FT,₹ 53.07 L
333823,Tulip Infinity World,"2 BHK Apartment
45.4 L - 69.61 L",619 SQ.FT,₹ 53.33 L
333823,Tulip Infinity World,"2 BHK Apartment
45.4 L - 69.61 L",624.2 SQ.FT,₹ 53.77 L
333823,Tulip Infinity World,"2 BHK Apartment
45.4 L - 69.61 L",644.65 SQ.FT,₹ 55.54 L
333823,Tulip Infinity World,"2 BHK Apartment
45.4 L - 69.61 L",647.34 SQ.FT,₹ 55.77 L
333823,Tulip Infinity World,"2 BHK Apartment
45.4 L - 69.61 L",692.87 SQ.FT,₹ 59.69 L
333823,Tulip Infinity World,"2 BHK Apartment
45.4 L - 69.61 L",694.81 SQ.FT,₹ 59.86 L
333823,Tulip Infinity World,"2 BHK Apartment
45.4 L - 69.61 L",722.26 SQ.FT,₹ 62.22 L
333823,Tulip Infinity World,"2 BHK Apartment
45.4 L - 69.61 L",773.39 SQ.FT,₹ 66.63 L
333823,Tulip Infinity World,"2 BHK Apartment
45.4 L - 69.61 L",779.74 SQ.FT,₹ 67.17 L
333823,Tulip Infinity World,"2 BHK Apartment
45.4 L - 69.61 L",782.21 SQ.FT,₹ 67.39 L
333823,Tulip Infinity World,"2 BHK Apartment
45.4 L - 69.61 L",783.94 SQ.FT,₹ 67.54 L
333823,Tulip Infinity World,"2 BHK Apartment
45.4 L - 69.61 L",808.05 SQ.FT,₹ 69.61 L
333823,Tulip Infinity World,"3 BHK Apartment
61.68 L - 1.53 Cr",716 SQ.FT,₹ 61.68 L
333823,Tulip Infinity World,"3 BHK Apartment
61.68 L - 1.53 Cr",720.32 SQ.FT,₹ 62.06 L
333823,Tulip Infinity World,"3 BHK Apartment
61.68 L - 1.53 Cr",739 SQ.FT,₹ 63.66 L
333823,Tulip Infinity World,"3 BHK Apartment
61.68 L - 1.53 Cr",740.45 SQ.FT,₹ 63.79 L
333823,Tulip Infinity World,"3 BHK Apartment
61.68 L - 1.53 Cr",742 SQ.FT,₹ 63.92 L
333823,Tulip Infinity World,"3 BHK Apartment
61.68 L - 1.53 Cr",743 SQ.FT,₹ 64.01 L
333823,Tulip Infinity World,"3 BHK Apartment
61.68 L - 1.53 Cr",757.56 SQ.FT,₹ 65.26 L
333823,Tulip Infinity World,"3 BHK Apartment
61.68 L - 1.53 Cr",836.46 SQ.FT,₹ 72.06 L
333823,Tulip Infinity World,"3 BHK Apartment
61.68 L - 1.53 Cr",839.69 SQ.FT,₹ 72.34 L
333823,Tulip Infinity World,"3 BHK Apartment
61.68 L - 1.53 Cr",862.84 SQ.FT,₹ 74.33 L
333823,Tulip Infinity World,"3 BHK Apartment
61.68 L - 1.53 Cr",871 SQ.FT,₹ 75.04 L
333823,Tulip Infinity World,"3 BHK Apartment
61.68 L - 1.53 Cr",918.59 SQ.FT,₹ 79.14 L
333823,Tulip Infinity World,"3 BHK Apartment
61.68 L - 1.53 Cr",935.28 SQ.FT,₹ 80.57 L
333823,Tulip Infinity World,"3 BHK Apartment
61.68 L - 1.53 Cr",984.79 SQ.FT,₹ 84.84 L
333823,Tulip Infinity World,"3 BHK Apartment
61.68 L - 1.53 Cr",986.84 SQ.FT,₹ 85.02 L
333823,Tulip Infinity World,"3 BHK Apartment
61.68 L - 1.53 Cr",987.7 SQ.FT,₹ 85.09 L
333823,Tulip Infinity World,"3 BHK Apartment
61.68 L - 1.53 Cr",988.56 SQ.FT,₹ 85.16 L
333823,Tulip Infinity World,"3 BHK Apartment
61.68 L - 1.53 Cr",994.91 SQ.FT,₹ 85.71 L
333823,Tulip Infinity World,"3 BHK Apartment
61.68 L - 1.53 Cr",1002.44 SQ.FT,₹ 86.36 L
333823,Tulip Infinity World,"3 BHK Apartment
61.68 L - 1.53 Cr",1006.21 SQ.FT,₹ 86.68 L
333823,Tulip Infinity World,"3 BHK Apartment
61.68 L - 1.53 Cr",1008.04 SQ.FT,₹ 86.84 L
333823,Tulip Infinity World,"3 BHK Apartment
61.68 L - 1.53 Cr",1135.27 SQ.FT,₹ 97.8 L
333823,Tulip Infinity World,"3 BHK Apartment
61.68 L - 1.53 Cr",1135.59 SQ.FT,₹ 97.83 L
333823,Tulip Infinity World,"3 BHK Apartment
61.68 L - 1.53 Cr",1136.88 SQ.FT,₹ 97.94 L
333823,Tulip Infinity World,"3 BHK Apartment
61.68 L - 1.53 Cr",1153.68 SQ.FT,₹ 99.39 L
333823,Tulip Infinity World,"3 BHK Apartment
61.68 L - 1.53 Cr",1770.34 SQ.FT,₹ 1.53 Cr
333823,Tulip Infinity World,"3 BHK Apartment
61.68 L - 1.53 Cr",1771.74 SQ.FT,₹ 1.53 Cr
333823,Tulip Infinity World,"4 BHK Apartment
1.23 Cr",1422.34 SQ.FT,₹ 1.23 Cr
333823_phase_1,Tulip Infinity World Wing A to D,"1 BHK Apartment
48.63 L",564.46 SQ.FT,₹ 48.63 L
333823_phase_1,Tulip Infinity World Wing A to D,"2 BHK Apartment
45.4 L - 69.61 L",527 SQ.FT,₹ 45.4 L
333823_phase_1,Tulip Infinity World Wing A to D,"2 BHK Apartment
45.4 L - 69.61 L",563 SQ.FT,₹ 48.5 L
333823_phase_1,Tulip Infinity World Wing A to D,"2 BHK Apartment
45.4 L - 69.61 L",571 SQ.FT,₹ 49.19 L
333823_phase_1,Tulip Infinity World Wing A to D,"2 BHK Apartment
45.4 L - 69.61 L",591.15 SQ.FT,₹ 50.93 L
333823_phase_1,Tulip Infinity World Wing A to D,"2 BHK Apartment
45.4 L - 69.61 L",594.92 SQ.FT,₹ 51.25 L
333823_phase_1,Tulip Infinity World Wing A to D,"2 BHK Apartment
45.4 L - 69.61 L",613 SQ.FT,₹ 52.81 L
333823_phase_1,Tulip Infinity World Wing A to D,"2 BHK Apartment
45.4 L - 69.61 L",616 SQ.FT,₹ 53.07 L
333823_phase_1,Tulip Infinity World Wing A to D,"2 BHK Apartment
45.4 L - 69.61 L",619 SQ.FT,₹ 53.33 L
333823_phase_1,Tulip Infinity World Wing A to D,"2 BHK Apartment
45.4 L - 69.61 L",624.2 SQ.FT,₹ 53.77 L
333823_phase_1,Tulip Infinity World Wing A to D,"2 BHK Apartment
45.4 L - 69.61 L",644.65 SQ.FT,₹ 55.54 L
333823_phase_1,Tulip Infinity World Wing A to D,"2 BHK Apartment
45.4 L - 69.61 L",647.34 SQ.FT,₹ 55.77 L
333823_phase_1,Tulip Infinity World Wing A to D,"2 BHK Apartment
45.4 L - 69.61 L",692.87 SQ.FT,₹ 59.69 L
333823_phase_1,Tulip Infinity World Wing A to D,"2 BHK Apartment
45.4 L - 69.61 L",694.81 SQ.FT,₹ 59.86 L
333823_phase_1,Tulip Infinity World Wing A to D,"2 BHK Apartment
45.4 L - 69.61 L",722.26 SQ.FT,₹ 62.22 L
333823_phase_1,Tulip Infinity World Wing A to D,"2 BHK Apartment
45.4 L - 69.61 L",773.39 SQ.FT,₹ 66.63 L
333823_phase_1,Tulip Infinity World Wing A to D,"2 BHK Apartment
45.4 L - 69.61 L",779.74 SQ.FT,₹ 67.17 L
333823_phase_1,Tulip Infinity World Wing A to D,"2 BHK Apartment
45.4 L - 69.61 L",782.21 SQ.FT,₹ 67.39 L
333823_phase_1,Tulip Infinity World Wing A to D,"2 BHK Apartment
45.4 L - 69.61 L",783.94 SQ.FT,₹ 67.54 L
333823_phase_1,Tulip Infinity World Wing A to D,"2 BHK Apartment
45.4 L - 69.61 L",808.05 SQ.FT,₹ 69.61 L
333823_phase_1,Tulip Infinity World Wing A to D,"3 BHK Apartment
61.68 L - 1.53 Cr",716 SQ.FT,₹ 61.68 L
333823_phase_1,Tulip Infinity World Wing A to D,"3 BHK Apartment
61.68 L - 1.53 Cr",720.32 SQ.FT,₹ 62.06 L
333823_phase_1,Tulip Infinity World Wing A to D,"3 BHK Apartment
61.68 L - 1.53 Cr",739 SQ.FT,₹ 63.66 L
333823_phase_1,Tulip Infinity World Wing A to D,"3 BHK Apartment
61.68 L - 1.53 Cr",740.45 SQ.FT,₹ 63.79 L
333823_phase_1,Tulip Infinity World Wing A to D,"3 BHK Apartment
61.68 L - 1.53 Cr",742 SQ.FT,₹ 63.92 L
333823_phase_1,Tulip Infinity World Wing A to D,"3 BHK Apartment
61.68 L - 1.53 Cr",743 SQ.FT,₹ 64.01 L
333823_phase_1,Tulip Infinity World Wing A to D,"3 BHK Apartment
61.68 L - 1.53 Cr",757.56 SQ.FT,₹ 65.26 L
333823_phase_1,Tulip Infinity World Wing A to D,"3 BHK Apartment
61.68 L - 1.53 Cr",836.46 SQ.FT,₹ 72.06 L
333823_phase_1,Tulip Infinity World Wing A to D,"3 BHK Apartment
61.68 L - 1.53 Cr",839.69 SQ.FT,₹ 72.34 L
333823_phase_1,Tulip Infinity World Wing A to D,"3 BHK Apartment
61.68 L - 1.53 Cr",862.84 SQ.FT,₹ 74.33 L
333823_phase_1,Tulip Infinity World Wing A to D,"3 BHK Apartment
61.68 L - 1.53 Cr",871 SQ.FT,₹ 75.04 L
333823_phase_1,Tulip Infinity World Wing A to D,"3 BHK Apartment
61.68 L - 1.53 Cr",918.59 SQ.FT,₹ 79.14 L
333823_phase_1,Tulip Infinity World Wing A to D,"3 BHK Apartment
61.68 L - 1.53 Cr",935.28 SQ.FT,₹ 80.57 L
333823_phase_1,Tulip Infinity World Wing A to D,"3 BHK Apartment
61.68 L - 1.53 Cr",984.79 SQ.FT,₹ 84.84 L
333823_phase_1,Tulip Infinity World Wing A to D,"3 BHK Apartment
61.68 L - 1.53 Cr",986.84 SQ.FT,₹ 85.02 L
333823_phase_1,Tulip Infinity World Wing A to D,"3 BHK Apartment
61.68 L - 1.53 Cr",987.7 SQ.FT,₹ 85.09 L
333823_phase_1,Tulip Infinity World Wing A to D,"3 BHK Apartment
61.68 L - 1.53 Cr",988.56 SQ.FT,₹ 85.16 L
333823_phase_1,Tulip Infinity World Wing A to D,"3 BHK Apartment
61.68 L - 1.53 Cr",994.91 SQ.FT,₹ 85.71 L
333823_phase_1,Tulip Infinity World Wing A to D,"3 BHK Apartment
61.68 L - 1.53 Cr",1002.44 SQ.FT,₹ 86.36 L
333823_phase_1,Tulip Infinity World Wing A to D,"3 BHK Apartment
61.68 L - 1.53 Cr",1006.21 SQ.FT,₹ 86.68 L
333823_phase_1,Tulip Infinity World Wing A to D,"3 BHK Apartment
61.68 L - 1.53 Cr",1008.04 SQ.FT,₹ 86.84 L
333823_phase_1,Tulip Infinity World Wing A to D,"3 BHK Apartment
61.68 L - 1.53 Cr",1135.27 SQ.FT,₹ 97.8 L
333823_phase_1,Tulip Infinity World Wing A to D,"3 BHK Apartment
61.68 L - 1.53 Cr",1135.59 SQ.FT,₹ 97.83 L
333823_phase_1,Tulip Infinity World Wing A to D,"3 BHK Apartment
61.68 L - 1.53 Cr",1136.88 SQ.FT,₹ 97.94 L
333823_phase_1,Tulip Infinity World Wing A to D,"3 BHK Apartment
61.68 L - 1.53 Cr",1153.68 SQ.FT,₹ 99.39 L
333823_phase_1,Tulip Infinity World Wing A to D,"3 BHK Apartment
61.68 L - 1.53 Cr",1770.34 SQ.FT,₹ 1.53 Cr
333823_phase_1,Tulip Infinity World Wing A to D,"3 BHK Apartment
61.68 L - 1.53 Cr",1771.74 SQ.FT,₹ 1.53 Cr
333823_phase_1,Tulip Infinity World Wing A to D,"4 BHK Apartment
1.23 Cr",1422.34 SQ.FT,₹ 1.23 Cr
